season,week,team,QBID,QBname,off_rt,def_good,power,recent_QBID,recent_QBname,qb_value,career_starts,power_final,hfa,off_wepa,def_wepa,off_epa,def_epa,off_pass_epa,def_pass_epa,off_rush_epa,def_rush_epa,off_eckel_rate,def_eckel_rate,off_success,def_success,proe,def_proe,games,team_name,conference,division,logo,power_rank,off_rank,def_rank,off_wepa_rank,def_wepa_rank,off_epa_rank,def_epa_rank,off_pass_epa_rank,def_pass_epa_rank,off_rush_epa_rank,def_rush_epa_rank,off_eckel_rank,def_eckel_rank,off_success_rank,def_success_rank,power_change,rank_change
2026,2,MIN,00-0035228,Kyler Murray,-0.6473459194358036,1.8244768594136773,1.1771309399778738,00-0035228,Kyler Murray,0.5842040815191345,89,1.7613350214970083,2.179273653801746,4.924283220529182,-3.9682085605988027,0.07141576177761003,-0.18132873492024829,0.23278755395617226,-0.058774915079861226,-0.12453570015350124,-0.43757763095014857,0.5,0.5,0.3870967741935484,0.38235294117647056,-0.07960034183180723,-0.0302837094401612,1,Minnesota Vikings,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/min.png,11,20,7,15,12,12,8,10,11,22,2,12,18,26,6,1.6154068252422173,7
2026,2,GB,00-0036264,Jordan Love,1.3922826107950907,-0.14375953892206672,1.248523071873024,00-0036264,Jordan Love,0.30457657696167045,54,1.5530996488346944,2.179273653801746,-2.287618390982351,-3.5993471779422275,-0.18132873492024829,0.07141576177761003,-0.058774915079861226,0.23278755395617226,-0.43757763095014857,-0.12453570015350124,0.5,0.5,0.38235294117647056,0.3870967741935484,-0.0302837094401612,-0.07960034183180723,1,Green Bay Packers,NFC,NFC North,https://a.espncdn.com/i/teamlogos/nfl/500/gb.png,12,13,19,23,13,25,21,22,23,31,11,12,18,27,7,0.584583872976558,1
2026,2,ATL,00-0036212,Tua Tagovailoa,0.5565839614929704,0.5653042033404909,1.1218881648334613,00-0033662,Cooper Rush,0.3073847116081108,78,1.429272876441572,2.179273653801746,-26.16263387130032,-16.383885106395493,-0.3577013551267357,-0.25146304558310745,-0.6378254926359624,-0.2511786580897206,-0.11259273480616219,-0.2522056129269509,0.46153846153846156,0.3076923076923077,0.36666666666666664,0.3384615384615385,-0.17060788720846176,0.11207779485445757,1,Atlanta Falcons,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/atl.png,13,16,15,32,1,31,3,32,6,20,6,16,4,28,1,4.362421642131626,15
2026,2,TB,00-0034855,Baker Mayfield,2.2465659267576523,-0.8580762525638348,1.3884896741938175,00-0034855,Baker Mayfield,-0.05840672811795284,127,1.3300829460758647,2.179273653801746,2.4627653134102028,-2.0773096481146087,-0.08135597741661169,0.0013344871423385763,-0.16839157483059206,-0.03035912743762582,0.11831392253310803,0.04950878130388446,0.625,0.6666666666666666,0.5178571428571429,0.47619047619047616,0.0264827020998512,0.057167117084775655,1,Tampa Bay Buccaneers,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/tb.png,14,8,24,19,15,21,15,25,12,4,25,6,30,5,23,1.8899116623930943,5
2026,2,LV,00-0029604,Kirk Cousins,-1.0910975453811478,1.5270234192727714,0.4359258738916236,00-0029604,Kirk Cousins,0.6759191916583303,147,1.1118450655499539,2.179273653801746,2.846681728911374,-11.396410526894273,-0.028766199494909286,-0.2420859074028769,0.026951153248191535,-0.18333741082155136,-0.0827951476094313,-0.39874856495307837,0.5,0.2727272727272727,0.4307692307692308,0.34545454545454546,-0.055932645155833315,-0.026664308526299217,1,Las Vegas Raiders,AFC,AFC West,https://a.espncdn.com/i/teamlogos/nfl/500/lv.png,15,22,8,17,4,20,4,18,7,16,3,12,3,18,3,2.9427696660293563,9
2026,2,SF,00-0037834,Brock Purdy,2.4356707135213362,-1.161540675395047,1.2741300381262892,00-0037834,Brock Purdy,-0.5990091593614532,55,0.6751208787648361,2.179273653801746,14.762092582382314,-6.685730040554398,0.1901816645862307,-0.22551306308208344,0.2269689333045304,-0.26990783286534925,0.14156991663704893,-0.1712527889025363,0.4444444444444444,0.4444444444444444,0.5692307692307692,0.43333333333333335,0.05117313105326433,-0.14808329964677494,1,San Francisco 49ers,NFC,NFC West,https://a.espncdn.com/i/teamlogos/nfl/500/sf.png,16,6,25,6,9,7,5,11,4,3,9,18,14,3,17,1.6122855668405154,5
2026,2,ARI,00-0033119,Jacoby Brissett,1.9102033648706804,-0.06876058082431591,1.8414427840463645,00-0033119,Jacoby Brissett,-1.1981545251393177,67,0.6432882589070468,2.179273653801746,9.181150574623027,-11.835799096987415,0.13914961588675284,-0.16677581776166334,0.2701883503042486,-0.08732228343619798,-0.044304612297741186,-0.3604438076799852,0.6,0.4,0.4861111111111111,0.4,-0.0048936038381523555,0.0025383418256586248,1,Arizona Cardinals,NFC,NFC West,https://a.espncdn.com/i/teamlogos/nfl/500/ari.png,17,9,18,10,2,8,9,8,10,11,4,7,11,6,9,3.037752457901962,10
2026,2,SEA,00-0035704,Drew Lock,-2.3772120971760176,4.340841818337276,1.9636297211612588,00-0034869,Sam Darnold,-1.362868209235066,26,0.6007615119261929,2.179273653801746,0.6526165796441359,2.691055639689788,0.02862110290504128,-0.09237305243986065,0.1960423948885835,0.1273945170170336,-0.19460728640634833,-0.45051279525850313,0.3333333333333333,0.3333333333333333,0.3877551020408163,0.4084507042253521,-0.05527335192476,-0.03446509510698453,1,Seattle Seahawks,NFC,NFC West,https://a.espncdn.com/i/teamlogos/nfl/500/sea.png,18,26,1,20,22,15,11,12,18,25,1,26,5,25,10,-1.6888644965564445,-12
2026,2,NE,00-0039851,Drake Maye,-3.2004071452542107,2.0270095232156007,-1.17339762203861,00-0039851,Drake Maye,1.0953476051394357,34,-0.07805001689917423,2.179273653801746,6.21539959202,-0.08943612831196149,-0.09237305243986065,0.02862110290504128,0.1273945170170336,0.1960423948885835,-0.45051279525850313,-0.19460728640634833,0.3333333333333333,0.3333333333333333,0.4084507042253521,0.3877551020408163,-0.03446509510698453,-0.05527335192476,1,New England Patriots,AFC,AFC East,https://a.espncdn.com/i/teamlogos/nfl/500/ne.png,19,28,3,13,18,22,18,15,21,32,8,26,5,23,8,-3.193602179766,-17
2026,2,PHI,00-0036389,Jalen Hurts,-2.159280994301276,0.8791555725679623,-1.2801254217333136,00-0036389,Jalen Hurts,1.1323410693767229,95,-0.1477843523565907,2.179273653801746,7.4498347825267395,-1.5052319135435417,0.027228990252037122,0.05874651506138352,0.13552856305570918,0.1331646647092769,-0.16657024529137598,-0.046465351682189876,0.36363636363636365,0.4166666666666667,0.33962264150943394,0.42857142857142855,-0.05450719594955444,-0.04727026107518569,1,Philadelphia Eagles,NFC,NFC East,https://a.espncdn.com/i/teamlogos/nfl/500/phi.png,20,25,11,11,16,16,19,13,19,23,21,23,12,31,14,-1.498492660964378,-9
2026,2,LAC,00-0036355,Justin Herbert,-1.4008774613170853,0.7854280994417864,-0.615449361875299,00-0036355,Justin Herbert,-0.28813901222184285,100,-0.9035883740971418,2.179273653801746,-10.599422829411381,2.529429576078565,-0.16677581776166334,0.13914961588675284,-0.08732228343619798,0.2701883503042486,-0.3604438076799852,-0.044304612297741186,0.4,0.6,0.4,0.4861111111111111,0.0025383418256586248,-0.0048936038381523555,1,Los Angeles Chargers,AFC,AFC West,https://a.espncdn.com/i/teamlogos/nfl/500/lac.png,21,23,12,29,21,24,25,23,25,29,22,22,26,24,27,-1.8655351823111692,-7
2026,2,CLE,00-0033537,Deshaun Watson,1.6218554336921915,-2.464462157638477,-0.8426067239462856,00-0033537,Deshaun Watson,-0.1047145383828414,77,-0.947321262329127,2.179273653801746,-2.1132839471138243,11.804583986449602,-0.20567135589170674,0.30980750572774163,-0.2569096055738317,0.7306872199941427,-0.11937535642707524,-0.05301983415708681,0.5555555555555556,0.75,0.43137254901960786,0.5925925925925926,-0.09681628030889175,-0.04287695801920361,1,Cleveland Browns,AFC,AFC North,https://a.espncdn.com/i/teamlogos/nfl/500/cle.png,22,12,29,22,29,26,30,28,32,21,20,8,31,17,32,0.022447810731542672,0
2026,2,CAR,00-0039150,Bryce Young,2.370429445416649,-1.2561654295753732,1.1142640158412758,00-0039150,Bryce Young,-2.249968180138624,44,-1.1357041642973482,2.179273653801746,13.773106810919137,24.74880640149595,0.12961469195475936,0.36051129062820225,0.24241036762338047,0.5509652428242611,-0.10623081171599386,0.1428496309755636,0.5384615384615384,0.6428571428571429,0.47058823529411764,0.5333333333333333,0.030798255082438972,-0.017077317039171855,1,Carolina Panthers,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/car.png,23,7,27,7,32,9,31,9,29,19,31,10,29,11,29,2.3286986384765593,7
2026,2,NYJ,00-0030565,Geno Smith,0.7265908749933097,-0.4864651746098523,0.24012570038345737,00-0030565,Geno Smith,-1.8651626845318487,72,-1.6250369841483914,2.179273653801746,5.583001065869414,-10.423088302102222,0.12646097629727154,-0.14106107116459232,0.33760083393981377,-0.15231922143230697,-0.037758912980261294,-0.09602847009373364,0.5454545454545454,0.2222222222222222,0.484375,0.44,-0.08887297299224883,0.057795267701148983,1,New York Jets,AFC,AFC East,https://a.espncdn.com/i/teamlogos/nfl/500/nyj.png,24,14,21,14,6,10,10,6,9,10,16,9,2,7,19,3.0613052731752624,8
2026,2,PIT,00-0023459,Aaron Rodgers,-3.132968638653189,0.687704526192837,-2.445264112460352,00-0023459,Aaron Rodgers,0.2796328027291691,148,-2.165631309731183,2.179273653801746,-13.704826417996713,-11.622135276234019,-0.25146304558310745,-0.3577013551267357,-0.2511786580897206,-0.6378254926359624,-0.2522056129269509,-0.11259273480616219,0.3076923076923077,0.46153846153846156,0.3384615384615385,0.36666666666666664,0.11207779485445757,-0.17060788720846176,1,Pittsburgh Steelers,AFC,AFC North,https://a.espncdn.com/i/teamlogos/nfl/500/pit.png,25,27,14,30,3,30,2,27,1,27,13,29,17,32,5,-2.4333875248300947,-8
2026,2,DEN,00-0039732,Bo Nix,-5.188909893340166,1.3668058934331335,-3.8221039999070325,00-0039732,Bo Nix,0.16997168850012428,38,-3.652132311406908,2.179273653801746,-14.174092683632074,0.7298849965082725,-0.3776871638594694,0.11825513521533026,-0.44169753262221484,-0.013778208537277266,-0.2283296367463966,0.25854056295247574,0.18181818181818182,0.5,0.36,0.4090909090909091,0.017408612966537475,0.0037854040098009687,1,Denver Broncos,AFC,AFC West,https://a.espncdn.com/i/teamlogos/nfl/500/den.png,26,32,9,31,19,32,22,31,13,26,32,32,18,29,11,-4.2582601282131884,-10
2026,2,DAL,00-0033077,Dak Prescott,-0.8510579562635439,-5.390491543661076,-6.24154949992462,00-0033077,Dak Prescott,2.2967109297187562,147,-3.9448385702058637,2.179273653801746,12.374759510778933,12.737670906074536,0.27086692074301716,0.36287164812639466,0.42457903913937783,0.6670460968505888,-0.09985054127173498,0.058697199402200625,0.42857142857142855,0.8571428571428571,0.4827586206896552,0.5909090909090909,0.022889000588449938,-0.043353268481565246,1,Dallas Cowboys,NFC,NFC East,https://a.espncdn.com/i/teamlogos/nfl/500/dal.png,27,21,32,9,30,5,32,5,31,18,26,20,32,8,31,-6.025346853505888,-18
2026,2,IND,00-0035710,Daniel Jones,0.15781837533567078,-2.4636444992413598,-2.305826123905689,00-0035710,Daniel Jones,-1.7792422063872777,86,-4.085068330292967,2.179273653801746,-5.433674732180323,11.571277213548692,-0.22460371495143636,0.2087075678083191,-0.4094767222276248,0.3159161839321314,0.11595182476785819,0.1014989516845068,0.3333333333333333,0.5384615384615384,0.42592592592592593,0.46875,-0.0407252115783868,-0.05824180081253871,1,Indianapolis Colts,AFC,AFC South,https://a.espncdn.com/i/teamlogos/nfl/500/ind.png,28,17,28,26,28,27,27,30,26,5,27,26,22,20,21,-3.360236996355355,-8
2026,2,NO,00-0040743,Tyler Shough,-4.4209568384876805,1.1928981552427005,-3.22805868324498,00-0040743,Tyler Shough,-1.04347232917443,11,-4.27153101241941,2.179273653801746,-5.961601450193609,-7.5063821747515185,0.018900093602175944,-0.02719507810156922,0.051645186644107194,0.01218403986281949,-0.07506408643119199,-0.07204351800545636,0.35714285714285715,0.35714285714285715,0.43820224719101125,0.45454545454545453,0.04094672169197689,-0.024009797383438457,1,New Orleans Saints,NFC,NFC South,https://a.espncdn.com/i/teamlogos/nfl/500/no.png,29,29,10,27,8,17,14,17,14,15,19,24,8,15,20,-2.304741520873751,-4
2026,2,WAS,00-0039910,Jayden Daniels,-1.7590572584668616,-1.2297040803891632,-2.988761338856025,00-0039910,Jayden Daniels,-2.633688717612187,25,-5.622450056468212,2.179273653801746,-2.0584662385189394,-3.5623290675624393,0.05874651506138352,0.027228990252037122,0.1331646647092769,0.13552856305570918,-0.046465351682189876,-0.16657024529137598,0.4166666666666667,0.36363636363636365,0.42857142857142855,0.33962264150943394,-0.04727026107518569,-0.05450719594955444,1,Washington Commanders,NFC,NFC East,https://a.espncdn.com/i/teamlogos/nfl/500/was.png,30,24,26,21,14,14,17,14,20,12,10,21,10,19,2,-1.6306294908216175,1
2026,2,MIA,00-0038128,Malik Willis,-4.599835677800379,-0.5789295304998898,-5.178765208300269,00-0038128,Malik Willis,-2.869477163508881,8,-8.048242371809149,2.179273653801746,-9.054059125648646,-4.419685763103393,-0.2420859074028769,-0.028766199494909286,-0.18333741082155136,0.026951153248191535,-0.39874856495307837,-0.0827951476094313,0.2727272727272727,0.5,0.34545454545454546,0.4307692307692308,-0.026664308526299217,-0.055932645155833315,1,Miami Dolphins,AFC,AFC East,https://a.espncdn.com/i/teamlogos/nfl/500/mia.png,31,30,22,28,11,29,13,26,15,30,17,30,18,30,15,-4.694469804171967,-2
2026,2,TEN,00-0040676,Cam Ward,-4.801076425963448,-4.507310739482188,-9.308387165445636,00-0040676,Cam Ward,-1.2863855688378032,19,-10.594772734283438,2.179273653801746,-3.384663310902825,-1.2543963457449536,-0.14106107116459232,0.12646097629727154,-0.15231922143230697,0.33760083393981377,-0.09602847009373364,-0.037758912980261294,0.2222222222222222,0.5454545454545454,0.44,0.484375,0.057795267701148983,-0.08887297299224883,1,Tennessee Titans,AFC,AFC South,https://a.espncdn.com/i/teamlogos/nfl/500/ten.png,32,31,31,24,17,23,23,24,27,17,23,31,24,14,26,-8.265660880613936,-6
